"","language","article","date","views"
"111525","en","tehrik-i-taliban_pakistan",2014-01-19,710
"11152","en","terror",2014-01-19,109
"11151","en","terrorism",2014-01-19,1948
"11156","en","weapons-grade",2014-01-19,59
"111613","en","abu_sayyaf",2014-01-20,684
"1116","en","al-qaeda",2014-01-20,9650
"111623","en","al-qaeda_in_the_arabian_peninsula",2014-01-20,386
"111624","en","al-qaeda_in_the_islamic_maghreb",2014-01-20,434
"111627","en","al-shabaab",2014-01-20,102
"111611","en","biological_weapon",2014-01-20,138
"111618","en","car_bomb",2014-01-20,470
"111610","en","chemical_weapon",2014-01-20,1024
"11165","en","conventional_weapon",2014-01-20,96
"11167","en","dirty_bomb",2014-01-20,612
"11164","en","eco-terrorism",2014-01-20,596
"11163","en","environmental_terrorism",2014-01-20,30
"111615","en","euskadi_ta_askatasuna",2014-01-20,62
"111614","en","farc",2014-01-20,1490
"111616","en","hezbollah",2014-01-20,4376
"111612","en","improvised_explosive_device",2014-01-20,1876
"111629","en","islamist",2014-01-20,446
"111619","en","jihad",2014-01-20,3470
"11169","en","nuclear",2014-01-20,238
"11168","en","nuclear_enrichment",2014-01-20,28
"111617","en","palestine_liberation_front",2014-01-20,98
"111626","en","political_radicalism",2014-01-20,326
"111628","en","recruitment",2014-01-20,3668
"111622","en","suicide_attack",2014-01-20,1100
"111621","en","suicide_bomber",2014-01-20,358
"111620","en","taliban",2014-01-20,10034
"111625","en","tehrik-i-taliban_pakistan",2014-01-20,1596
"11162","en","terror",2014-01-20,246
"11161","en","terrorism",2014-01-20,4690
"11166","en","weapons-grade",2014-01-20,236
"111713","en","abu_sayyaf",2014-01-21,362
"1117","en","al-qaeda",2014-01-21,4832
"111723","en","al-qaeda_in_the_arabian_peninsula",2014-01-21,205
"111724","en","al-qaeda_in_the_islamic_maghreb",2014-01-21,215
"111727","en","al-shabaab",2014-01-21,45
"111711","en","biological_weapon",2014-01-21,72
"111718","en","car_bomb",2014-01-21,234
"111710","en","chemical_weapon",2014-01-21,630
"11175","en","conventional_weapon",2014-01-21,79
"11177","en","dirty_bomb",2014-01-21,374
"11174","en","eco-terrorism",2014-01-21,279
"11173","en","environmental_terrorism",2014-01-21,23
"111715","en","euskadi_ta_askatasuna",2014-01-21,31
"111714","en","farc",2014-01-21,954
"111716","en","hezbollah",2014-01-21,2854
"111712","en","improvised_explosive_device",2014-01-21,994
"111729","en","islamist",2014-01-21,202
"111719","en","jihad",2014-01-21,2040
"11179","en","nuclear",2014-01-21,168
"11178","en","nuclear_enrichment",2014-01-21,11
"111717","en","palestine_liberation_front",2014-01-21,56
"111726","en","political_radicalism",2014-01-21,213
"111728","en","recruitment",2014-01-21,1769
"111722","en","suicide_attack",2014-01-21,712
"111721","en","suicide_bomber",2014-01-21,211
"111720","en","taliban",2014-01-21,4885
"111725","en","tehrik-i-taliban_pakistan",2014-01-21,1414
"11172","en","terror",2014-01-21,142
"11171","en","terrorism",2014-01-21,2769
"11176","en","weapons-grade",2014-01-21,96
"111813","en","abu_sayyaf",2014-01-22,333
"1118","en","al-qaeda",2014-01-22,5121
"111823","en","al-qaeda_in_the_arabian_peninsula",2014-01-22,179
"111824","en","al-qaeda_in_the_islamic_maghreb",2014-01-22,223
"111827","en","al-shabaab",2014-01-22,47
"111811","en","biological_weapon",2014-01-22,91
"111818","en","car_bomb",2014-01-22,181
"111810","en","chemical_weapon",2014-01-22,521
"11185","en","conventional_weapon",2014-01-22,75
"11187","en","dirty_bomb",2014-01-22,326
"11184","en","eco-terrorism",2014-01-22,304
"11183","en","environmental_terrorism",2014-01-22,22
"111815","en","euskadi_ta_askatasuna",2014-01-22,29
"111814","en","farc",2014-01-22,1031
"111816","en","hezbollah",2014-01-22,2686
"111812","en","improvised_explosive_device",2014-01-22,1035
"111829","en","islamist",2014-01-22,168
"111819","en","jihad",2014-01-22,1901
"11189","en","nuclear",2014-01-22,118
"11188","en","nuclear_enrichment",2014-01-22,5
"111817","en","palestine_liberation_front",2014-01-22,73
"111826","en","political_radicalism",2014-01-22,228
"111828","en","recruitment",2014-01-22,1697
"111822","en","suicide_attack",2014-01-22,591
"111821","en","suicide_bomber",2014-01-22,150
"111820","en","taliban",2014-01-22,4741
"111825","en","tehrik-i-taliban_pakistan",2014-01-22,1140
"11182","en","terror",2014-01-22,158
"11181","en","terrorism",2014-01-22,2740
"11186","en","weapons-grade",2014-01-22,88
"111913","en","abu_sayyaf",2014-01-23,336
"1119","en","al-qaeda",2014-01-23,5014
"111923","en","al-qaeda_in_the_arabian_peninsula",2014-01-23,253
"111924","en","al-qaeda_in_the_islamic_maghreb",2014-01-23,211
"111927","en","al-shabaab",2014-01-23,50
"111911","en","biological_weapon",2014-01-23,82
"111918","en","car_bomb",2014-01-23,218
"111910","en","chemical_weapon",2014-01-23,549
"11195","en","conventional_weapon",2014-01-23,78
"11197","en","dirty_bomb",2014-01-23,287
"11194","en","eco-terrorism",2014-01-23,249
"11193","en","environmental_terrorism",2014-01-23,11
"111915","en","euskadi_ta_askatasuna",2014-01-23,30
"111914","en","farc",2014-01-23,865
"111916","en","hezbollah",2014-01-23,2469
"111912","en","improvised_explosive_device",2014-01-23,971
"111929","en","islamist",2014-01-23,176
"111919","en","jihad",2014-01-23,1826
"11199","en","nuclear",2014-01-23,150
"11198","en","nuclear_enrichment",2014-01-23,11
"111917","en","palestine_liberation_front",2014-01-23,66
"111926","en","political_radicalism",2014-01-23,200
"111928","en","recruitment",2014-01-23,1737
"111922","en","suicide_attack",2014-01-23,485
"111921","en","suicide_bomber",2014-01-23,113
"111920","en","taliban",2014-01-23,4393
"111925","en","tehrik-i-taliban_pakistan",2014-01-23,910
"11192","en","terror",2014-01-23,149
"11191","en","terrorism",2014-01-23,2759
"11196","en","weapons-grade",2014-01-23,105
"112013","en","abu_sayyaf",2014-01-24,350
"1120","en","al-qaeda",2014-01-24,4139
"112023","en","al-qaeda_in_the_arabian_peninsula",2014-01-24,271
"112024","en","al-qaeda_in_the_islamic_maghreb",2014-01-24,181
"112027","en","al-shabaab",2014-01-24,49
"112011","en","biological_weapon",2014-01-24,78
"112018","en","car_bomb",2014-01-24,257
"112010","en","chemical_weapon",2014-01-24,576
"11205","en","conventional_weapon",2014-01-24,69
"11207","en","dirty_bomb",2014-01-24,401
"11204","en","eco-terrorism",2014-01-24,209
"11203","en","environmental_terrorism",2014-01-24,23
"112015","en","euskadi_ta_askatasuna",2014-01-24,26
"112014","en","farc",2014-01-24,794
"112016","en","hezbollah",2014-01-24,1939
"112012","en","improvised_explosive_device",2014-01-24,858
"112029","en","islamist",2014-01-24,155
"112019","en","jihad",2014-01-24,1653
"11209","en","nuclear",2014-01-24,126
"11208","en","nuclear_enrichment",2014-01-24,9
"112017","en","palestine_liberation_front",2014-01-24,77
"112026","en","political_radicalism",2014-01-24,162
"112028","en","recruitment",2014-01-24,1551
"112022","en","suicide_attack",2014-01-24,414
"112021","en","suicide_bomber",2014-01-24,134
"112020","en","taliban",2014-01-24,3866
"112025","en","tehrik-i-taliban_pakistan",2014-01-24,706
"11202","en","terror",2014-01-24,117
"11201","en","terrorism",2014-01-24,2392
"11206","en","weapons-grade",2014-01-24,91
"112117","en","abu_sayyaf",2014-01-25,300
"1121","en","al-qaeda",2014-01-25,3412
"112127","en","al-qaeda_in_the_arabian_peninsula",2014-01-25,271
"112128","en","al-qaeda_in_the_islamic_maghreb",2014-01-25,164
"112134","en","al-shabaab",2014-01-25,36
"112115","en","biological_weapon",2014-01-25,55
"112122","en","car_bomb",2014-01-25,157
"112114","en","chemical_weapon",2014-01-25,383
"11219","en","conventional_weapon",2014-01-25,34
"112111","en","dirty_bomb",2014-01-25,297
"11217","en","eco-terrorism",2014-01-25,159
"11215","en","environmental_terrorism",2014-01-25,12
"112119","en","euskadi_ta_askatasuna",2014-01-25,24
"112118","en","farc",2014-01-25,670
"112120","en","hezbollah",2014-01-25,1687
"112116","en","improvised_explosive_device",2014-01-25,694
"112138","en","islamist",2014-01-25,145
"112123","en","jihad",2014-01-25,1180
"112113","en","nuclear",2014-01-25,91
"112112","en","nuclear_enrichment",2014-01-25,3
"112121","en","palestine_liberation_front",2014-01-25,41
"112132","en","political_radicalism",2014-01-25,192
"112136","en","recruitment",2014-01-25,992
"112126","en","suicide_attack",2014-01-25,363
"112125","en","suicide_bomber",2014-01-25,124
"112124","en","taliban",2014-01-25,3303
"112130","en","tehrik-i-taliban_pakistan",2014-01-25,678
"11213","en","terror",2014-01-25,117
"11211","en","terrorism",2014-01-25,1727
"112110","en","weapons-grade",2014-01-25,93
"112215","en","abu_sayyaf",2014-01-26,387
"1122","en","al-qaeda",2014-01-26,3674
"112225","en","al-qaeda_in_the_arabian_peninsula",2014-01-26,247
"112226","en","al-qaeda_in_the_islamic_maghreb",2014-01-26,153
"112229","en","al-shabaab",2014-01-26,50
"112213","en","biological_weapon",2014-01-26,65
"112220","en","car_bomb",2014-01-26,168
"112212","en","chemical_weapon",2014-01-26,397
"11225","en","conventional_weapon",2014-01-26,49
"11228","en","dirty_bomb",2014-01-26,271
"11224","en","eco-terrorism",2014-01-26,210
"11223","en","environmental_terrorism",2014-01-26,12
"112217","en","euskadi_ta_askatasuna",2014-01-26,19
"112216","en","farc",2014-01-26,629
"112218","en","hezbollah",2014-01-26,2073
"112214","en","improvised_explosive_device",2014-01-26,818
"112231","en","islamist",2014-01-26,279
"112221","en","jihad",2014-01-26,1482
"112211","en","nuclear",2014-01-26,115
"112210","en","nuclear_enrichment",2014-01-26,7
"112219","en","palestine_liberation_front",2014-01-26,57
"112228","en","political_radicalism",2014-01-26,202
"112230","en","recruitment",2014-01-26,1161
"112224","en","suicide_attack",2014-01-26,523
"112223","en","suicide_bomber",2014-01-26,142
"112222","en","taliban",2014-01-26,4000
"112227","en","tehrik-i-taliban_pakistan",2014-01-26,766
"11222","en","terror",2014-01-26,126
"11221","en","terrorism",2014-01-26,2044
"11226","en","weapons-grade",2014-01-26,80
"112313","en","abu_sayyaf",2014-01-27,375
"1123","en","al-qaeda",2014-01-27,4411
"112323","en","al-qaeda_in_the_arabian_peninsula",2014-01-27,286
"112324","en","al-qaeda_in_the_islamic_maghreb",2014-01-27,232
"112327","en","al-shabaab",2014-01-27,143
"112311","en","biological_weapon",2014-01-27,83
"112318","en","car_bomb",2014-01-27,176
"112310","en","chemical_weapon",2014-01-27,515
"11235","en","conventional_weapon",2014-01-27,59
"11237","en","dirty_bomb",2014-01-27,308
"11234","en","eco-terrorism",2014-01-27,252
"11233","en","environmental_terrorism",2014-01-27,17
"112315","en","euskadi_ta_askatasuna",2014-01-27,28
"112314","en","farc",2014-01-27,790
"112316","en","hezbollah",2014-01-27,2166
"112312","en","improvised_explosive_device",2014-01-27,952
"112329","en","islamist",2014-01-27,146
"112319","en","jihad",2014-01-27,1675
"11239","en","nuclear",2014-01-27,194
"11238","en","nuclear_enrichment",2014-01-27,9
"112317","en","palestine_liberation_front",2014-01-27,74
"112326","en","political_radicalism",2014-01-27,213
"112328","en","recruitment",2014-01-27,1827
"112322","en","suicide_attack",2014-01-27,605
"112321","en","suicide_bomber",2014-01-27,85
"112320","en","taliban",2014-01-27,4569
"112325","en","tehrik-i-taliban_pakistan",2014-01-27,589
"11232","en","terror",2014-01-27,137
"11231","en","terrorism",2014-01-27,2508
"11236","en","weapons-grade",2014-01-27,123
"112413","en","abu_sayyaf",2014-01-28,411
"1124","en","al-qaeda",2014-01-28,4189
"112423","en","al-qaeda_in_the_arabian_peninsula",2014-01-28,196
"112424","en","al-qaeda_in_the_islamic_maghreb",2014-01-28,259
"112427","en","al-shabaab",2014-01-28,88
"112411","en","biological_weapon",2014-01-28,99
"112418","en","car_bomb",2014-01-28,203
"112410","en","chemical_weapon",2014-01-28,507
"11245","en","conventional_weapon",2014-01-28,73
"11247","en","dirty_bomb",2014-01-28,392
"11244","en","eco-terrorism",2014-01-28,278
"11243","en","environmental_terrorism",2014-01-28,27
"112415","en","euskadi_ta_askatasuna",2014-01-28,20
"112414","en","farc",2014-01-28,730
"112416","en","hezbollah",2014-01-28,2116
"112412","en","improvised_explosive_device",2014-01-28,870
"112429","en","islamist",2014-01-28,159
"112419","en","jihad",2014-01-28,1770
"11249","en","nuclear",2014-01-28,178
"11248","en","nuclear_enrichment",2014-01-28,6
"112417","en","palestine_liberation_front",2014-01-28,58
"112426","en","political_radicalism",2014-01-28,202
"112428","en","recruitment",2014-01-28,2113
"112422","en","suicide_attack",2014-01-28,584
"112421","en","suicide_bomber",2014-01-28,77
"112420","en","taliban",2014-01-28,3791
"112425","en","tehrik-i-taliban_pakistan",2014-01-28,656
"11242","en","terror",2014-01-28,122
"11241","en","terrorism",2014-01-28,2567
"11246","en","weapons-grade",2014-01-28,97
"112513","en","abu_sayyaf",2014-01-29,379
"1125","en","al-qaeda",2014-01-29,4651
"112523","en","al-qaeda_in_the_arabian_peninsula",2014-01-29,184
"112524","en","al-qaeda_in_the_islamic_maghreb",2014-01-29,219
"112527","en","al-shabaab",2014-01-29,57
"112511","en","biological_weapon",2014-01-29,79
"112518","en","car_bomb",2014-01-29,196
"112510","en","chemical_weapon",2014-01-29,561
"11255","en","conventional_weapon",2014-01-29,81
"11257","en","dirty_bomb",2014-01-29,348
"11254","en","eco-terrorism",2014-01-29,235
"11253","en","environmental_terrorism",2014-01-29,21
"112515","en","euskadi_ta_askatasuna",2014-01-29,29
"112514","en","farc",2014-01-29,686
"112516","en","hezbollah",2014-01-29,2059
"112512","en","improvised_explosive_device",2014-01-29,1026
"112529","en","islamist",2014-01-29,144
"112519","en","jihad",2014-01-29,1657
"11259","en","nuclear",2014-01-29,186
"11258","en","nuclear_enrichment",2014-01-29,5
"112517","en","palestine_liberation_front",2014-01-29,57
"112526","en","political_radicalism",2014-01-29,202
"112528","en","recruitment",2014-01-29,1903
"112522","en","suicide_attack",2014-01-29,530
"112521","en","suicide_bomber",2014-01-29,44
"112520","en","taliban",2014-01-29,3923
"112525","en","tehrik-i-taliban_pakistan",2014-01-29,812
"11252","en","terror",2014-01-29,141
"11251","en","terrorism",2014-01-29,2634
"11256","en","weapons-grade",2014-01-29,98
"112613","en","abu_sayyaf",2014-01-30,399
"1126","en","al-qaeda",2014-01-30,4407
"112623","en","al-qaeda_in_the_arabian_peninsula",2014-01-30,203
"112624","en","al-qaeda_in_the_islamic_maghreb",2014-01-30,184
"112627","en","al-shabaab",2014-01-30,43
"112611","en","biological_weapon",2014-01-30,61
"112618","en","car_bomb",2014-01-30,233
"112610","en","chemical_weapon",2014-01-30,623
"11265","en","conventional_weapon",2014-01-30,63
"11267","en","dirty_bomb",2014-01-30,309
"11264","en","eco-terrorism",2014-01-30,279
"11263","en","environmental_terrorism",2014-01-30,25
"112615","en","euskadi_ta_askatasuna",2014-01-30,26
"112614","en","farc",2014-01-30,681
"112616","en","hezbollah",2014-01-30,1993
"112612","en","improvised_explosive_device",2014-01-30,893
"112629","en","islamist",2014-01-30,156
"112619","en","jihad",2014-01-30,1627
"11269","en","nuclear",2014-01-30,124
"11268","en","nuclear_enrichment",2014-01-30,8
"112617","en","palestine_liberation_front",2014-01-30,55
"112626","en","political_radicalism",2014-01-30,178
"112628","en","recruitment",2014-01-30,1686
"112622","en","suicide_attack",2014-01-30,714
"112621","en","suicide_bomber",2014-01-30,70
"112620","en","taliban",2014-01-30,3965
"112625","en","tehrik-i-taliban_pakistan",2014-01-30,711
"11262","en","terror",2014-01-30,180
"11261","en","terrorism",2014-01-30,2488
"11266","en","weapons-grade",2014-01-30,86
"112713","en","abu_sayyaf",2014-01-31,383
"1127","en","al-qaeda",2014-01-31,4017
"112723","en","al-qaeda_in_the_arabian_peninsula",2014-01-31,175
"112724","en","al-qaeda_in_the_islamic_maghreb",2014-01-31,185
"112727","en","al-shabaab",2014-01-31,38
"112711","en","biological_weapon",2014-01-31,95
"112718","en","car_bomb",2014-01-31,196
"112710","en","chemical_weapon",2014-01-31,479
"11275","en","conventional_weapon",2014-01-31,63
"11277","en","dirty_bomb",2014-01-31,315
"11274","en","eco-terrorism",2014-01-31,240
"11273","en","environmental_terrorism",2014-01-31,29
"112715","en","euskadi_ta_askatasuna",2014-01-31,39
"112714","en","farc",2014-01-31,652
"112716","en","hezbollah",2014-01-31,1728
"112712","en","improvised_explosive_device",2014-01-31,885
"112729","en","islamist",2014-01-31,92
"112719","en","jihad",2014-01-31,1571
"11279","en","nuclear",2014-01-31,164
"11278","en","nuclear_enrichment",2014-01-31,5
"112717","en","palestine_liberation_front",2014-01-31,55
"112726","en","political_radicalism",2014-01-31,191
"112728","en","recruitment",2014-01-31,1508
"112722","en","suicide_attack",2014-01-31,503
"112721","en","suicide_bomber",2014-01-31,104
"112720","en","taliban",2014-01-31,3677
"112725","en","tehrik-i-taliban_pakistan",2014-01-31,628
"11272","en","terror",2014-01-31,120
"11271","en","terrorism",2014-01-31,2014
"11276","en","weapons-grade",2014-01-31,91
"112813","en","abu_sayyaf",2014-02-01,319
"1128","en","al-qaeda",2014-02-01,3201
"112823","en","al-qaeda_in_the_arabian_peninsula",2014-02-01,185
"112824","en","al-qaeda_in_the_islamic_maghreb",2014-02-01,182
"112827","en","al-shabaab",2014-02-01,29
"112811","en","biological_weapon",2014-02-01,69
"112818","en","car_bomb",2014-02-01,208
"112810","en","chemical_weapon",2014-02-01,415
"11285","en","conventional_weapon",2014-02-01,36
"11287","en","dirty_bomb",2014-02-01,272
"11284","en","eco-terrorism",2014-02-01,232
"11283","en","environmental_terrorism",2014-02-01,16
