"","language","article","date","views"
"105820","en","abu_sayyaf",2013-11-23,319
"10585","en","afghanistan",2013-11-23,5370
"10588","en","agro",2013-11-23,27
"1058","en","al-qaeda",2013-11-23,3355
"105834","en","al-qaeda_in_the_arabian_peninsula",2013-11-23,163
"105835","en","al-qaeda_in_the_islamic_maghreb",2013-11-23,153
"105843","en","al-shabaab",2013-11-23,41
"105818","en","ammonium_nitrate",2013-11-23,771
"10583","en","attack",2013-11-23,67
"105817","en","biological_weapon",2013-11-23,56
"105829","en","car_bomb",2013-11-23,218
"105816","en","chemical_weapon",2013-11-23,388
"105811","en","conventional_weapon",2013-11-23,63
"105813","en","dirty_bomb",2013-11-23,339
"105810","en","eco-terrorism",2013-11-23,205
"10589","en","environmental_terrorism",2013-11-23,25
"105824","en","euskadi_ta_askatasuna",2013-11-23,21
"105839","en","extremism",2013-11-23,305
"105822","en","farc",2013-11-23,598
"105846","en","fundamentalism",2013-11-23,543
"105821","en","hamas",2013-11-23,1066
"105825","en","hezbollah",2013-11-23,1752
"105819","en","improvised_explosive_device",2013-11-23,1085
"10586","en","iran",2013-11-23,9059
"10584","en","iraq",2013-11-23,3362
"105823","en","irish_republican_army",2013-11-23,2076
"105847","en","islamist",2013-11-23,75
"105830","en","jihad",2013-11-23,1558
"105844","en","nationalism",2013-11-23,1869
"105841","en","nigeria",2013-11-23,4940
"105815","en","nuclear",2013-11-23,101
"105814","en","nuclear_enrichment",2013-11-23,8
"10587","en","pakistan",2013-11-23,10483
"105828","en","palestine_liberation_front",2013-11-23,28
"105838","en","pirates",2013-11-23,246
"105827","en","plo",2013-11-23,104
"105842","en","political_radicalism",2013-11-23,132
"105845","en","recruitment",2013-11-23,1744
"105840","en","somalia",2013-11-23,3993
"105833","en","suicide_attack",2013-11-23,375
"105832","en","suicide_bomber",2013-11-23,116
"105831","en","taliban",2013-11-23,2830
"105826","en","tamil_tigers",2013-11-23,109
"105836","en","tehrik-i-taliban_pakistan",2013-11-23,634
"10582","en","terror",2013-11-23,135
"10581","en","terrorism",2013-11-23,2092
"105812","en","weapons-grade",2013-11-23,92
"105837","en","yemen",2013-11-23,4384
"105920","en","abu_sayyaf",2013-11-24,446
"10595","en","afghanistan",2013-11-24,5875
"10598","en","agro",2013-11-24,20
"1059","en","al-qaeda",2013-11-24,3627
"105934","en","al-qaeda_in_the_arabian_peninsula",2013-11-24,159
"105935","en","al-qaeda_in_the_islamic_maghreb",2013-11-24,188
"105943","en","al-shabaab",2013-11-24,43
"105918","en","ammonium_nitrate",2013-11-24,958
"10593","en","attack",2013-11-24,60
"105917","en","biological_weapon",2013-11-24,57
"105929","en","car_bomb",2013-11-24,182
"105916","en","chemical_weapon",2013-11-24,561
"105911","en","conventional_weapon",2013-11-24,62
"105913","en","dirty_bomb",2013-11-24,336
"105910","en","eco-terrorism",2013-11-24,205
"10599","en","environmental_terrorism",2013-11-24,12
"105924","en","euskadi_ta_askatasuna",2013-11-24,30
"105939","en","extremism",2013-11-24,291
"105922","en","farc",2013-11-24,709
"105946","en","fundamentalism",2013-11-24,682
"105921","en","hamas",2013-11-24,1291
"105925","en","hezbollah",2013-11-24,2176
"105919","en","improvised_explosive_device",2013-11-24,1034
"10596","en","iran",2013-11-24,11664
"10594","en","iraq",2013-11-24,3769
"105923","en","irish_republican_army",2013-11-24,2352
"105947","en","islamist",2013-11-24,77
"105930","en","jihad",2013-11-24,1838
"105944","en","nationalism",2013-11-24,2273
"105941","en","nigeria",2013-11-24,5263
"105915","en","nuclear",2013-11-24,124
"105914","en","nuclear_enrichment",2013-11-24,24
"10597","en","pakistan",2013-11-24,11038
"105928","en","palestine_liberation_front",2013-11-24,36
"105938","en","pirates",2013-11-24,258
"105927","en","plo",2013-11-24,89
"105942","en","political_radicalism",2013-11-24,140
"105945","en","recruitment",2013-11-24,1763
"105940","en","somalia",2013-11-24,4071
"105933","en","suicide_attack",2013-11-24,422
"105932","en","suicide_bomber",2013-11-24,104
"105931","en","taliban",2013-11-24,3052
"105926","en","tamil_tigers",2013-11-24,101
"105936","en","tehrik-i-taliban_pakistan",2013-11-24,619
"10592","en","terror",2013-11-24,146
"10591","en","terrorism",2013-11-24,2542
"105912","en","weapons-grade",2013-11-24,346
"105937","en","yemen",2013-11-24,4229
"106020","en","abu_sayyaf",2013-11-25,359
"10605","en","afghanistan",2013-11-25,7534
"10608","en","agro",2013-11-25,34
"1060","en","al-qaeda",2013-11-25,4708
"106034","en","al-qaeda_in_the_arabian_peninsula",2013-11-25,197
"106035","en","al-qaeda_in_the_islamic_maghreb",2013-11-25,238
"106043","en","al-shabaab",2013-11-25,44
"106018","en","ammonium_nitrate",2013-11-25,1374
"10603","en","attack",2013-11-25,52
"106017","en","biological_weapon",2013-11-25,60
"106029","en","car_bomb",2013-11-25,228
"106016","en","chemical_weapon",2013-11-25,719
"106011","en","conventional_weapon",2013-11-25,84
"106013","en","dirty_bomb",2013-11-25,425
"106010","en","eco-terrorism",2013-11-25,305
"10609","en","environmental_terrorism",2013-11-25,27
"106024","en","euskadi_ta_askatasuna",2013-11-25,33
"106039","en","extremism",2013-11-25,387
"106022","en","farc",2013-11-25,993
"106046","en","fundamentalism",2013-11-25,1163
"106021","en","hamas",2013-11-25,1588
"106025","en","hezbollah",2013-11-25,2638
"106019","en","improvised_explosive_device",2013-11-25,1366
"10606","en","iran",2013-11-25,13514
"10604","en","iraq",2013-11-25,4308
"106023","en","irish_republican_army",2013-11-25,3210
"106047","en","islamist",2013-11-25,101
"106030","en","jihad",2013-11-25,2591
"106044","en","nationalism",2013-11-25,3308
"106041","en","nigeria",2013-11-25,6668
"106015","en","nuclear",2013-11-25,174
"106014","en","nuclear_enrichment",2013-11-25,40
"10607","en","pakistan",2013-11-25,10511
"106028","en","palestine_liberation_front",2013-11-25,44
"106038","en","pirates",2013-11-25,292
"106027","en","plo",2013-11-25,134
"106042","en","political_radicalism",2013-11-25,155
"106045","en","recruitment",2013-11-25,3004
"106040","en","somalia",2013-11-25,4708
"106033","en","suicide_attack",2013-11-25,558
"106032","en","suicide_bomber",2013-11-25,99
"106031","en","taliban",2013-11-25,3889
"106026","en","tamil_tigers",2013-11-25,116
"106036","en","tehrik-i-taliban_pakistan",2013-11-25,602
"10602","en","terror",2013-11-25,170
"10601","en","terrorism",2013-11-25,3321
"106012","en","weapons-grade",2013-11-25,341
"106037","en","yemen",2013-11-25,4434
"106124","en","abu_sayyaf",2013-11-26,428
"10619","en","afghanistan",2013-11-26,8131
"106112","en","agro",2013-11-26,29
"1061","en","al-qaeda",2013-11-26,4664
"106147","en","al-qaeda_in_the_arabian_peninsula",2013-11-26,233
"106149","en","al-qaeda_in_the_islamic_maghreb",2013-11-26,240
"106165","en","al-shabaab",2013-11-26,42
"106122","en","ammonium_nitrate",2013-11-26,1402
"10615","en","attack",2013-11-26,76
"106121","en","biological_weapon",2013-11-26,62
"106137","en","car_bomb",2013-11-26,199
"106120","en","chemical_weapon",2013-11-26,704
"106115","en","conventional_weapon",2013-11-26,64
"106117","en","dirty_bomb",2013-11-26,404
"106114","en","eco-terrorism",2013-11-26,267
"106113","en","environmental_terrorism",2013-11-26,27
"106128","en","euskadi_ta_askatasuna",2013-11-26,32
"106157","en","extremism",2013-11-26,385
"106126","en","farc",2013-11-26,1071
"106171","en","fundamentalism",2013-11-26,1066
"106125","en","hamas",2013-11-26,1582
"106129","en","hezbollah",2013-11-26,2446
"106123","en","improvised_explosive_device",2013-11-26,1328
"106110","en","iran",2013-11-26,11485
"10617","en","iraq",2013-11-26,4443
"106127","en","irish_republican_army",2013-11-26,2708
"106173","en","islamist",2013-11-26,93
"106139","en","jihad",2013-11-26,2426
"106167","en","nationalism",2013-11-26,3202
"106161","en","nigeria",2013-11-26,6754
"106119","en","nuclear",2013-11-26,137
"106118","en","nuclear_enrichment",2013-11-26,20
"106111","en","pakistan",2013-11-26,11734
"106135","en","palestine_liberation_front",2013-11-26,46
"106155","en","pirates",2013-11-26,268
"106133","en","plo",2013-11-26,118
"106163","en","political_radicalism",2013-11-26,160
"106169","en","recruitment",2013-11-26,2940
"106159","en","somalia",2013-11-26,4505
"106145","en","suicide_attack",2013-11-26,567
"106143","en","suicide_bomber",2013-11-26,128
"106141","en","taliban",2013-11-26,4035
"106131","en","tamil_tigers",2013-11-26,95
"106151","en","tehrik-i-taliban_pakistan",2013-11-26,644
"10613","en","terror",2013-11-26,140
"10611","en","terrorism",2013-11-26,3379
"106116","en","weapons-grade",2013-11-26,238
"106153","en","yemen",2013-11-26,4990
"106222","en","abu_sayyaf",2013-11-27,335
"10625","en","afghanistan",2013-11-27,6584
"106210","en","agro",2013-11-27,36
"1062","en","al-qaeda",2013-11-27,4268
"106236","en","al-qaeda_in_the_arabian_peninsula",2013-11-27,140
"106237","en","al-qaeda_in_the_islamic_maghreb",2013-11-27,172
"106245","en","al-shabaab",2013-11-27,32
"106220","en","ammonium_nitrate",2013-11-27,1157
"10623","en","attack",2013-11-27,56
"106219","en","biological_weapon",2013-11-27,52
"106231","en","car_bomb",2013-11-27,178
"106218","en","chemical_weapon",2013-11-27,687
"106213","en","conventional_weapon",2013-11-27,56
"106215","en","dirty_bomb",2013-11-27,329
"106212","en","eco-terrorism",2013-11-27,241
"106211","en","environmental_terrorism",2013-11-27,26
"106226","en","euskadi_ta_askatasuna",2013-11-27,22
"106241","en","extremism",2013-11-27,326
"106224","en","farc",2013-11-27,935
"106248","en","fundamentalism",2013-11-27,841
"106223","en","hamas",2013-11-27,1317
"106227","en","hezbollah",2013-11-27,2098
"106221","en","improvised_explosive_device",2013-11-27,1241
"10626","en","iran",2013-11-27,9000
"10624","en","iraq",2013-11-27,4189
"106225","en","irish_republican_army",2013-11-27,2475
"106249","en","islamist",2013-11-27,77
"106232","en","jihad",2013-11-27,2120
"106246","en","nationalism",2013-11-27,2414
"106243","en","nigeria",2013-11-27,6382
"106217","en","nuclear",2013-11-27,147
"106216","en","nuclear_enrichment",2013-11-27,11
"10628","en","pakistan",2013-11-27,11861
"106230","en","palestine_liberation_front",2013-11-27,31
"106240","en","pirates",2013-11-27,258
"106229","en","plo",2013-11-27,118
"106244","en","political_radicalism",2013-11-27,159
"106247","en","recruitment",2013-11-27,3058
"106242","en","somalia",2013-11-27,4051
"106235","en","suicide_attack",2013-11-27,446
"106234","en","suicide_bomber",2013-11-27,62
"106233","en","taliban",2013-11-27,3361
"106228","en","tamil_tigers",2013-11-27,86
"106238","en","tehrik-i-taliban_pakistan",2013-11-27,672
"10622","en","terror",2013-11-27,140
"10621","en","terrorism",2013-11-27,3019
"106214","en","weapons-grade",2013-11-27,131
"106239","en","yemen",2013-11-27,4284
"106320","en","abu_sayyaf",2013-11-28,320
"10635","en","afghanistan",2013-11-28,6405
"10638","en","agro",2013-11-28,43
"1063","en","al-qaeda",2013-11-28,3514
"106334","en","al-qaeda_in_the_arabian_peninsula",2013-11-28,151
"106335","en","al-qaeda_in_the_islamic_maghreb",2013-11-28,174
"106343","en","al-shabaab",2013-11-28,41
"106318","en","ammonium_nitrate",2013-11-28,878
"10633","en","attack",2013-11-28,67
"106317","en","biological_weapon",2013-11-28,63
"106329","en","car_bomb",2013-11-28,163
"106316","en","chemical_weapon",2013-11-28,565
"106311","en","conventional_weapon",2013-11-28,56
"106313","en","dirty_bomb",2013-11-28,286
"106310","en","eco-terrorism",2013-11-28,237
"10639","en","environmental_terrorism",2013-11-28,16
"106324","en","euskadi_ta_askatasuna",2013-11-28,16
"106339","en","extremism",2013-11-28,319
"106322","en","farc",2013-11-28,844
"106346","en","fundamentalism",2013-11-28,628
"106321","en","hamas",2013-11-28,1160
"106325","en","hezbollah",2013-11-28,2067
"106319","en","improvised_explosive_device",2013-11-28,1016
"10636","en","iran",2013-11-28,7659
"10634","en","iraq",2013-11-28,3439
"106323","en","irish_republican_army",2013-11-28,2052
"106347","en","islamist",2013-11-28,93
"106330","en","jihad",2013-11-28,1855
"106344","en","nationalism",2013-11-28,2001
"106341","en","nigeria",2013-11-28,6380
"106315","en","nuclear",2013-11-28,142
"106314","en","nuclear_enrichment",2013-11-28,16
"10637","en","pakistan",2013-11-28,9451
"106328","en","palestine_liberation_front",2013-11-28,50
"106338","en","pirates",2013-11-28,207
"106327","en","plo",2013-11-28,99
"106342","en","political_radicalism",2013-11-28,151
"106345","en","recruitment",2013-11-28,2896
"106340","en","somalia",2013-11-28,3986
"106333","en","suicide_attack",2013-11-28,357
"106332","en","suicide_bomber",2013-11-28,54
"106331","en","taliban",2013-11-28,3879
"106326","en","tamil_tigers",2013-11-28,90
"106336","en","tehrik-i-taliban_pakistan",2013-11-28,809
"10632","en","terror",2013-11-28,145
"10631","en","terrorism",2013-11-28,2634
"106312","en","weapons-grade",2013-11-28,127
"106337","en","yemen",2013-11-28,3149
"106420","en","abu_sayyaf",2013-11-29,360
"10645","en","afghanistan",2013-11-29,6067
"10648","en","agro",2013-11-29,26
"1064","en","al-qaeda",2013-11-29,3216
"106434","en","al-qaeda_in_the_arabian_peninsula",2013-11-29,147
"106435","en","al-qaeda_in_the_islamic_maghreb",2013-11-29,153
"106443","en","al-shabaab",2013-11-29,36
"106418","en","ammonium_nitrate",2013-11-29,755
"10643","en","attack",2013-11-29,59
"106417","en","biological_weapon",2013-11-29,57
"106429","en","car_bomb",2013-11-29,204
"106416","en","chemical_weapon",2013-11-29,615
"106411","en","conventional_weapon",2013-11-29,58
"106413","en","dirty_bomb",2013-11-29,268
"106410","en","eco-terrorism",2013-11-29,190
"10649","en","environmental_terrorism",2013-11-29,12
"106424","en","euskadi_ta_askatasuna",2013-11-29,17
"106439","en","extremism",2013-11-29,282
"106422","en","farc",2013-11-29,847
"106446","en","fundamentalism",2013-11-29,585
"106421","en","hamas",2013-11-29,1107
"106425","en","hezbollah",2013-11-29,1831
"106419","en","improvised_explosive_device",2013-11-29,997
"10646","en","iran",2013-11-29,7062
"10644","en","iraq",2013-11-29,3432
"106423","en","irish_republican_army",2013-11-29,1779
"106447","en","islamist",2013-11-29,79
"106430","en","jihad",2013-11-29,1758
"106444","en","nationalism",2013-11-29,1797
"106441","en","nigeria",2013-11-29,6305
"106415","en","nuclear",2013-11-29,91
"106414","en","nuclear_enrichment",2013-11-29,7
"10647","en","pakistan",2013-11-29,9767
"106428","en","palestine_liberation_front",2013-11-29,48
"106438","en","pirates",2013-11-29,290
"106427","en","plo",2013-11-29,114
"106442","en","political_radicalism",2013-11-29,143
"106445","en","recruitment",2013-11-29,2431
"106440","en","somalia",2013-11-29,3806
"106433","en","suicide_attack",2013-11-29,375
"106432","en","suicide_bomber",2013-11-29,50
"106431","en","taliban",2013-11-29,3209
"106426","en","tamil_tigers",2013-11-29,82
"106436","en","tehrik-i-taliban_pakistan",2013-11-29,580
"10642","en","terror",2013-11-29,171
"10641","en","terrorism",2013-11-29,2373
"106412","en","weapons-grade",2013-11-29,87
"106437","en","yemen",2013-11-29,3068
"106520","en","abu_sayyaf",2013-11-30,274
"10655","en","afghanistan",2013-11-30,5849
"10658","en","agro",2013-11-30,36
"1065","en","al-qaeda",2013-11-30,3090
"106534","en","al-qaeda_in_the_arabian_peninsula",2013-11-30,129
"106535","en","al-qaeda_in_the_islamic_maghreb",2013-11-30,137
"106543","en","al-shabaab",2013-11-30,28
"106518","en","ammonium_nitrate",2013-11-30,742
"10653","en","attack",2013-11-30,60
"106517","en","biological_weapon",2013-11-30,51
"106529","en","car_bomb",2013-11-30,136
"106516","en","chemical_weapon",2013-11-30,554
"106511","en","conventional_weapon",2013-11-30,67
"106513","en","dirty_bomb",2013-11-30,247
"106510","en","eco-terrorism",2013-11-30,207
"10659","en","environmental_terrorism",2013-11-30,8
"106524","en","euskadi_ta_askatasuna",2013-11-30,15
"106539","en","extremism",2013-11-30,255
"106522","en","farc",2013-11-30,834
"106546","en","fundamentalism",2013-11-30,591
"106521","en","hamas",2013-11-30,1099
"106525","en","hezbollah",2013-11-30,1689
"106519","en","improvised_explosive_device",2013-11-30,1018
"10656","en","iran",2013-11-30,6307
"10654","en","iraq",2013-11-30,3281
"106523","en","irish_republican_army",2013-11-30,1717
"106547","en","islamist",2013-11-30,112
"106530","en","jihad",2013-11-30,1662
"106544","en","nationalism",2013-11-30,1546
"106541","en","nigeria",2013-11-30,5076
"106515","en","nuclear",2013-11-30,87
"106514","en","nuclear_enrichment",2013-11-30,11
"10657","en","pakistan",2013-11-30,10457
"106528","en","palestine_liberation_front",2013-11-30,26
"106538","en","pirates",2013-11-30,285
"106527","en","plo",2013-11-30,87
"106542","en","political_radicalism",2013-11-30,133
"106545","en","recruitment",2013-11-30,1877
"106540","en","somalia",2013-11-30,3951
"106533","en","suicide_attack",2013-11-30,400
"106532","en","suicide_bomber",2013-11-30,51
"106531","en","taliban",2013-11-30,2892
"106526","en","tamil_tigers",2013-11-30,74
"106536","en","tehrik-i-taliban_pakistan",2013-11-30,483
"10652","en","terror",2013-11-30,133
"10651","en","terrorism",2013-11-30,2138
"106512","en","weapons-grade",2013-11-30,78
"106537","en","yemen",2013-11-30,3102
"106620","en","abu_sayyaf",2013-12-01,298
"10665","en","afghanistan",2013-12-01,5503
"10668","en","agro",2013-12-01,28
"1066","en","al-qaeda",2013-12-01,3694
"106634","en","al-qaeda_in_the_arabian_peninsula",2013-12-01,162
"106635","en","al-qaeda_in_the_islamic_maghreb",2013-12-01,150
"106643","en","al-shabaab",2013-12-01,26
